Prioridade;Segmento;Produto;Preço;Link;Shopee;Segmento_Original
987;Monitor 4k;Lenovo high end 4k 34inch monitor;"US$100
US$120";https://www.facebook.com/marketplace/item/1535651994442209/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;https://shopee.com.br/search?keyword=Lenovo%20high%20end%204k%2034inch%20monitor;Monitor 4k
987;Iphone 13;Gold iPhone 13 Pro Max 128gb Unlocked;US$450;https://www.facebook.com/marketplace/item/880090244947248/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=Gold%20iPhone%2013%20Pro%20Max%20128gb%20Unlocked;Iphone 13
986;Skincare;Dr Dennis Gross SKINCARE;"US$10
US$15";https://www.facebook.com/marketplace/item/977461662113378/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Dr%20Dennis%20Gross%20SKINCARE;Skincare
986;Monitor 4k;"43"" Samsung M7 4K Smart Monitor & Streaming TV - Excellent Condition";US$250;https://www.facebook.com/marketplace/item/1457416169509599/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=43""%20Samsung%20M7%204K%20Smart%20Monitor%20&%20Streaming%20TV%20-%20Excellent%20Condition";Monitor 4k
986;Whey protein;Premier Protein Vainilla Chocolate y Caramelo;US$25;https://www.facebook.com/marketplace/item/25642185535424123/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Premier%20Protein%20Vainilla%20Chocolate%20y%20Caramelo;Whey protein
986;Air fryer;Gourmia Air Fryer;"US$35
US$50";https://www.facebook.com/marketplace/item/1184269633830316/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Gourmia%20Air%20Fryer;Air fryer
986;Smartwatch amoled;Waterproof Outdoor Smartwatch w/ GPS, LED Flashlight, Compass & Bluetooth Calling;US$60;https://www.facebook.com/marketplace/item/1167556988913371/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Waterproof%20Outdoor%20Smartwatch%20w/%20GPS,%20LED%20Flashlight,%20Compass%20&%20Bluetooth%20Calling;Smartwatch amoled
986;Creatina;Collagen Peptides Unopened;"US$15
US$20";https://www.facebook.com/marketplace/item/1880711292548477/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Collagen%20Peptides%20Unopened;Creatina
986;Perfume árabe;San Francisco, CA;US$85;https://www.facebook.com/marketplace/item/1309403847898289/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=San%20Francisco,%20CA;Perfume árabe
986;Notebook dell;Pink IPhone 13 (Unlocked);"US$320
US$400";https://www.facebook.com/marketplace/item/2100665647412131/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Pink%20IPhone%2013%20(Unlocked);Notebook dell
986;Iphone 13;iPhone 13 Blue Unlocked;US$240;https://www.facebook.com/marketplace/item/1407696974328808/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Blue%20Unlocked;Iphone 13
986;Cafeteira nespresso;Nespresso Essenza Mini Kit & pods recycler;"US$110
US$120";https://www.facebook.com/marketplace/item/1347179157422303/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Essenza%20Mini%20Kit%20&%20pods%20recycler;Cafeteira nespresso
986;Playstation 5;Sony PlayStation 5 (PS5) Console - Disc Edition;US$350;https://www.facebook.com/marketplace/item/1659005865483347/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Sony%20PlayStation%205%20(PS5)%20Console%20-%20Disc%20Edition;Playstation 5
985;Perfume árabe;Riverbank, CA;US$130;https://www.facebook.com/marketplace/item/2124486771737660/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Riverbank,%20CA;Perfume árabe
985;Iphone 13;iPhone 13 mini Starlight Unlocked;US$230;https://www.facebook.com/marketplace/item/893914523627717/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20mini%20Starlight%20Unlocked;Iphone 13
985;Notebook dell;Vallejo, CA;US$250;https://www.facebook.com/marketplace/item/1475253853932809/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=Vallejo,%20CA;Notebook dell
985;Air fryer;Brand New All White AirFryer.;"US$30
US$45";https://www.facebook.com/marketplace/item/32783763861239249/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Brand%20New%20All%20White%20AirFryer.;Air fryer
985;Smartwatch amoled;Samsung Galaxy Watch8 44mm Smartwatch with Two Wireless Fast Chargers;US$300;https://www.facebook.com/marketplace/item/1307113347855587/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Samsung%20Galaxy%20Watch8%2044mm%20Smartwatch%20with%20Two%20Wireless%20Fast%20Chargers;Smartwatch amoled
985;Whey protein;Transparent labs 100% pea protein;US$45;https://www.facebook.com/marketplace/item/2055457451947026/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Transparent%20labs%20100%%20pea%20protein;Whey protein
985;Skincare;Tretinoin cream;US$25;https://www.facebook.com/marketplace/item/896605409535991/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Tretinoin%20cream;Skincare
985;Creatina;Fremont, CA;US$45;https://www.facebook.com/marketplace/item/752221117393508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Fremont,%20CA;Creatina
985;Monitor 4k;Ultra wide Monitor;US$125;https://www.facebook.com/marketplace/item/1449111346837158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;https://shopee.com.br/search?keyword=Ultra%20wide%20Monitor;Monitor 4k
985;Cafeteira nespresso;Nespresso Vertuo Pop+ Coffee and Espresso Maker Iced Coffee;"US$80
US$100";https://www.facebook.com/marketplace/item/1932753340657410/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Vertuo%20Pop+%20Coffee%20and%20Espresso%20Maker%20Iced%20Coffee;Cafeteira nespresso
985;Playstation 5;PlayStation 5 Slim Digital Edition;"US$380
US$400";https://www.facebook.com/marketplace/item/1429391968695697/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=PlayStation%205%20Slim%20Digital%20Edition;Playstation 5
984;Cafeteira nespresso;Nespresso Vertuo Lattissima;US$300;https://www.facebook.com/marketplace/item/935072049191810/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=Nespresso%20Vertuo%20Lattissima;Cafeteira nespresso
984;Air fryer;PowerXL Grill Air Fryer Home 5.5 Quart;US$20;https://www.facebook.com/marketplace/item/1847965165833906/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=PowerXL%20Grill%20Air%20Fryer%20Home%205.5%20Quart;Air fryer
984;Smartwatch amoled;Amazfit GTS 2 Smart Watch;"US$60
US$80";https://www.facebook.com/marketplace/item/1275882607065456/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Amazfit%20GTS%202%20Smart%20Watch;Smartwatch amoled
984;Monitor 4k;"Philips 27"" 4K UHD Monitor";US$99;https://www.facebook.com/marketplace/item/903074545741584/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=Philips%2027""%204K%20UHD%20Monitor";Monitor 4k
984;Playstation 5;Sony PlayStation 5 Slim Fortnite Cobalt Star Bundle 1TB Console PS5;US$360;https://www.facebook.com/marketplace/item/4424460801164241/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Sony%20PlayStation%205%20Slim%20Fortnite%20Cobalt%20Star%20Bundle%201TB%20Console%20PS5;Playstation 5
984;Notebook dell;[New] iPhone13 128GB - Unlocked;US$350;https://www.facebook.com/marketplace/item/33483930611253131/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=[New]%20iPhone13%20128GB%20-%20Unlocked;Notebook dell
984;Skincare;Kiehl’s Skincare Bundle;US$75;https://www.facebook.com/marketplace/item/1540914700547754/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Kiehl’s%20Skincare%20Bundle;Skincare
984;Creatina;Te gustaría obtener un 20% ~ 40%;US$65;https://www.facebook.com/marketplace/item/1393339451739833/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Te%20gustaría%20obtener%20un%2020%%20~%2040%;Creatina
984;Whey protein;Cymbiotika Creatine Supplement;US$45;https://www.facebook.com/marketplace/item/1476725194018711/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Cymbiotika%20Creatine%20Supplement;Whey protein
984;Perfume árabe;Dior hypnotic poison perfume;US$90;https://www.facebook.com/marketplace/item/1226174382945003/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Dior%20hypnotic%20poison%20perfume;Perfume árabe
984;Iphone 13;iPhone 13 Pro Max, 512 GB, Factory Unlocked(Worldwide Unlocked), like new condition for $500 firm;US$500;https://www.facebook.com/marketplace/item/903220215627357/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Pro%20Max,%20512%20GB,%20Factory%20Unlocked(Worldwide%20Unlocked),%20like%20new%20condition%20for%20$500%20firm;Iphone 13
983;Perfume árabe;Colognes/ Perfume;US$100;https://www.facebook.com/marketplace/item/2068622023992427/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Colognes/%20Perfume;Perfume árabe
983;Iphone 13;iPhone 13 Pro Max, 256GB, Factory Unlocked(Worldwide Unlocked), working fine for $450 firm;US$450;https://www.facebook.com/marketplace/item/2086236918865404/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Pro%20Max,%20256GB,%20Factory%20Unlocked(Worldwide%20Unlocked),%20working%20fine%20for%20$450%20firm;Iphone 13
983;Notebook dell;iPhone 13 Pro – 128GB – Unlocked – $380 OBO;"US$380
US$400";https://www.facebook.com/marketplace/item/2035566530538621/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ac678ce4c-8b5e-41d8-9bc6-077c10a2aa9e&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20Pro%20–%20128GB%20–%20Unlocked%20–%20$380%20OBO;Notebook dell
983;Smartwatch amoled;Smartwatch con diseño asombroso;US$20;https://www.facebook.com/marketplace/item/1447378327106490/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Smartwatch%20con%20diseño%20asombroso;Smartwatch amoled
983;Playstation 5;[new] 1TB Sony Playstation 5 Disc Edition Slim Console with Fortnite digital bundle;US$450;https://www.facebook.com/marketplace/item/753110790417402/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A507e14ac-c778-42d7-9483-34ef581f173f&__tn__=!%3AD;https://shopee.com.br/search?keyword=[new]%201TB%20Sony%20Playstation%205%20Disc%20Edition%20Slim%20Console%20with%20Fortnite%20digital%20bundle;Playstation 5
983;Monitor 4k;"2 x Samsung 34"" Class UltraWide Monitor";"US$180
US$250";https://www.facebook.com/marketplace/item/784943734282905/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A764b163f-6bf6-4f8c-ad9f-5e45651790df&__tn__=!%3AD;"https://shopee.com.br/search?keyword=2%20x%20Samsung%2034""%20Class%20UltraWide%20Monitor";Monitor 4k
983;Whey protein;Modesto, CA;US$30;https://www.facebook.com/marketplace/item/1395023354886086/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=Modesto,%20CA;Whey protein
983;Skincare;San Francisco, CA;US$60;https://www.facebook.com/marketplace/item/1234780301960545/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=San%20Francisco,%20CA;Skincare
983;Air fryer;Cosori Smart Air Fryer Toaster Oven;US$80;https://www.facebook.com/marketplace/item/890529983382705/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab9845548-c428-4280-9e68-1b7a7c0bb2e3&__tn__=!%3AD;https://shopee.com.br/search?keyword=Cosori%20Smart%20Air%20Fryer%20Toaster%20Oven;Air fryer
983;Cafeteira nespresso;DeLonghi Nespresso Vertuo Coffee Maker;US$40;https://www.facebook.com/marketplace/item/898906482679802/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A1766764e-d307-4529-b349-813521246ef5&__tn__=!%3AD;https://shopee.com.br/search?keyword=DeLonghi%20Nespresso%20Vertuo%20Coffee%20Maker;Cafeteira nespresso
983;Creatina;Ganador de masa muscular rápido;US$10;https://www.facebook.com/marketplace/item/882957177930959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Ganador%20de%20masa%20muscular%20rápido;Creatina
982;Perfume árabe;Perfumes and body mist plus free new eye shadow + lipstick;"US$20
US$30";https://www.facebook.com/marketplace/item/1206918931508558/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A172ec94d-57e8-4a33-b80a-8826a0698cdc&__tn__=!%3AD;https://shopee.com.br/search?keyword=Perfumes%20and%20body%20mist%20plus%20free%20new%20eye%20shadow%20+%20lipstick;Perfume árabe
982;Iphone 13;iPhone 13 EJ8N-BA;US$102;https://www.facebook.com/marketplace/item/1696057564697433/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD;https://shopee.com.br/search?keyword=iPhone%2013%20EJ8N-BA;Iphone 13
982;Smartwatch amoled;Multifunctional Smart Android Watch, Fashion Digital Watch, Wireless Call, Sports Watch for Women &;US$20;https://www.facebook.com/marketplace/item/1413209270280526/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A40957e6c-c122-49a9-8c1b-751ef7b5e50f&__tn__=!%3AD;https://shopee.com.br/search?keyword=Multifunctional%20Smart%20Android%20Watch,%20Fashion%20Digital%20Watch,%20Wireless%20Call,%20Sports%20Watch%20for%20Women%20&;Smartwatch amoled
982;Whey protein;ISO100 Hydrolyze protein mix powder.;US$100;https://www.facebook.com/marketplace/item/2717293411978273/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A4e944566-3941-48c0-b254-9cdac29dc612&__tn__=!%3AD;https://shopee.com.br/search?keyword=ISO100%20Hydrolyze%20protein%20mix%20powder.;Whey protein
982;Skincare;Olehenriksen Skincare;"US$45
US$53";https://www.facebook.com/marketplace/item/1968133637135652/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Affb73c06-1907-423f-8f5e-26b5bc32e064&__tn__=!%3AD;https://shopee.com.br/search?keyword=Olehenriksen%20Skincare;Skincare
982;Creatina;Gold standard Whey Proteínas Powder;US$50;https://www.facebook.com/marketplace/item/1185729883724631/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A8317c2e1-50e0-4cf2-8a07-f9a9e5dec437&__tn__=!%3AD;https://shopee.com.br/search?keyword=Gold%20standard%20Whey%20Proteínas%20Powder;Creatina
